Subdivision,Circle,POLICE STATION,Accident type,Death,Grievous,Minor,Driver,Passenger,Pedestrian,Cyclist,Otherpersons,Motorised,Non Motorised,Longitude,Latitude,Trafic  Violation,AS
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7777892,11.2565004,Over Speeding,0.5
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7777892,11.2565004,No Violation,0.5
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.740501,11.342001,Over Speeding,2
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.740501,11.342001,No Violation,2
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.764372,11.323338,No Violation,1
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.764372,11.323338,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.804367,11.236309,Unknown,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.804367,11.236309,Unknown,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.787721,11.259258,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.787721,11.259258,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.787721,11.259258,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.787721,11.259258,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.787005,11.253201,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.787005,11.253201,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.809746,11.241111,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.809746,11.241111,No Violation,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.809746,11.241111,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.809746,11.241111,No Violation,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7777892,11.2565004,Over Speeding,0.5
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7777892,11.2565004,No Violation,0.5
Kozhikode North,Med. College,Med. College,Fatal,1,0,1,2,1,0,0,0,2,0,75.79983,11.258054,No Violation,2.5
Kozhikode North,Med. College,Med. College,Fatal,1,0,1,2,1,0,0,0,2,0,75.79983,11.258054,Over Speeding,2.5
Kozhikode North,Med. College,Med. College,Fatal,1,0,1,2,1,0,0,0,2,0,75.79983,11.258054,No Violation,2.5
Kozhikode North,Med. College,Med. College,Fatal,1,0,1,2,1,0,0,0,2,0,75.79983,11.258054,Over Speeding,2.5
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.810808,11.265729,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8261963,11.2676557,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8261963,11.2676557,No Violation,1
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.821572,11.268642,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.821572,11.268642,No Violation,0.5
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.764124,11.294419,Over Speeding,1
Kozhikode North,Nadakkave,Elathur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.780107,11.314839,Over Speeding,1
Kozhikode North,Med. College,Med. College,Fatal,1,0,1,2,1,0,0,0,2,0,75.79983,11.258054,No Violation,2.5
Kozhikode North,Med. College,Med. College,Fatal,1,0,1,2,1,0,0,0,2,0,75.79983,11.258054,Over Speeding,2.5
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.762395,11.335783,No Violation,0.5
Kozhikode North,Nadakkave,Elathur,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.762395,11.335783,Over Speeding,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.804367,11.236309,Unknown,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.804367,11.236309,Unknown,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.787005,11.253201,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.787005,11.253201,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.810808,11.265729,Unknown,1
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.816565,11.266314,No Violation,0
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.816565,11.266314,Over Speeding,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,1,1,2,0,0,0,1,0,75.792476,11.253301,Unknown,1.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,1,1,2,0,0,0,1,0,75.792476,11.253301,Unknown,1.5
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8261963,11.2676557,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8261963,11.2676557,No Violation,1
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.816565,11.266314,No Violation,0
Kozhikode North,Med. College,Med. College,Non Injury,0,0,0,2,0,0,0,0,2,0,75.816565,11.266314,Over Speeding,0
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.84192,11.184363,Over Speeding,1.5
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,1,2,1,0,0,0,2,0,75.84192,11.184363,No Violation,1.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.821572,11.268642,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.821572,11.268642,No Violation,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.79279,11.252923,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.79279,11.252923,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,0,0,0,0,2,0,75.791896,11.255333,No Violation,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,0,0,0,0,2,0,75.791896,11.255333,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.804015,11.235521,No Violation,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.804015,11.235521,Unknown,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.783802,11.259135,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,1,0,0,0,2,0,75.78661,11.256507,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,1,0,0,0,2,0,75.78661,11.256507,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,1,0,0,0,2,0,75.78661,11.256507,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,1,0,0,0,2,0,75.78661,11.256507,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,1,0,0,0,2,0,75.78661,11.256507,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,1,0,0,0,2,0,75.78661,11.256507,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.783802,11.259135,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.79279,11.252923,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Non Injury,0,0,0,2,0,0,0,0,2,0,75.79279,11.252923,Unknown,0
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,0,0,0,0,2,0,75.791896,11.255333,No Violation,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,2,0,0,0,0,2,0,75.791896,11.255333,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.804015,11.235521,No Violation,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.804015,11.235521,Unknown,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.809719,11.230537,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,1,1,0,0,0,1,0,75.809719,11.230537,Unknown,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.776115,11.248909,No Violation,0.5
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.776115,11.248909,No Violation,0.5
Kozhikode South,Town Kozhikode,Chemmangad,Fatal,1,0,0,1,0,1,0,0,1,0,75.773967,11.242795,Over Speeding,2
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.774569,11.256272,Over Speeding,0.5
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.774569,11.256272,No Violation,0.5
Kozhikode South,Town Kozhikode,Chemmangad,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.7787,11.2354,Unknown,1
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7777892,11.2565004,Over Speeding,0.5
Kozhikode South,Town Kozhikode,Town Kozhikode,Minor Injury,0,0,1,2,1,0,0,0,2,0,75.7777892,11.2565004,No Violation,0.5
Kozhikode South,Cheruvannur,Nallalam,Fatal,1,1,0,2,1,0,0,0,2,0,75.807983,11.209772,Over Speeding,3
Kozhikode South,Cheruvannur,Nallalam,Fatal,1,1,0,2,1,0,0,0,2,0,75.807983,11.209772,No Violation,3
Kozhikode North,Med. College,Mavoor,Non Injury,0,0,0,2,0,0,0,0,2,0,75.963287,11.261954,Over Speeding,0
Kozhikode North,Med. College,Mavoor,Non Injury,0,0,0,2,0,0,0,0,2,0,75.963287,11.261954,Over Speeding,0
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.828252,11.323861,No Violation,2
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,2,0,2,1,0,0,0,2,0,75.828252,11.323861,Over Speeding,2
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.846647,11.182533,Unknown,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.846647,11.182533,Unknown,1
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Fatal,1,0,0,2,0,0,0,0,2,0,75.857187,11.217977,No Violation,2
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Fatal,1,0,0,2,0,0,0,0,2,0,75.857187,11.217977,Over Speeding,2
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.857536,11.285634,No Violation,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.857536,11.285634,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.879174,11.268786,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.879174,11.268786,No Violation,1
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.870028,11.237246,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.879174,11.268786,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.879174,11.268786,No Violation,1
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Fatal,1,0,0,2,0,0,0,0,2,0,75.857187,11.217977,No Violation,2
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Fatal,1,0,0,2,0,0,0,0,2,0,75.857187,11.217977,Over Speeding,2
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.857536,11.285634,No Violation,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,2,0,0,0,0,2,0,75.857536,11.285634,Over Speeding,0.5
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,1,0,0,0,0,1,0,75.8293406,11.2838645,Over Speeding,0
Kozhikode South,Cheruvannur,Pantheerankavu  PS,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.870028,11.237246,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.80764,11.257961,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.80764,11.257961,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.80764,11.257961,Unknown,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.80764,11.257961,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.841377,11.169519,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.841377,11.169519,Over Speeding,1
Kozhikode North,Chevayur,Kunnamangalam,Fatal,2,0,0,1,2,0,0,0,1,0,75.9066093,11.30832,Over Speeding,4
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,1,0,0,1,0,1,0,75.798159,11.238781,Unknown,1
Kozhikode North,Nadakkave,Nadakkave,Fatal,1,0,1,1,1,0,0,0,1,0,75.782298,11.285901,Over Speeding,2.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.7826,11.253373,Unknown,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.7826,11.253373,Unknown,1
Kozhikode North,Chevayur,Kunnamangalam,Fatal,2,0,0,1,2,0,0,0,1,0,75.9066093,11.30832,Over Speeding,4
Kozhikode North,Nadakkave,Nadakkave,Fatal,1,0,1,1,1,0,0,0,1,0,75.782298,11.285901,Over Speeding,2.5
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.824661,11.296174,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8191125,11.3083606,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8191125,11.3083606,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8048365,11.3224319,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.80165,11.237315,No Violation,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.80165,11.237315,Unknown,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8350599,11.2671702,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8350599,11.2671702,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,1,0,1,0,0,1,0,75.784886,11.255326,Unknown,2
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.777888,11.26798,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8350599,11.2671702,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8350599,11.2671702,Over Speeding,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.780328,11.261983,Over Speeding,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.780328,11.261983,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Panniyankara,Fatal,2,1,0,2,1,0,0,0,2,0,75.791665,11.226394,Over Speeding,5
Kozhikode South,Kasaba Kozhikode,Panniyankara,Fatal,2,1,0,2,1,0,0,0,2,0,75.791665,11.226394,No Violation,5
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.839654,11.184032,Over Speeding,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.839654,11.184032,No Violation,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8048365,11.3224319,Over Speeding,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.977659,11.271294,Over Speeding,1
Kozhikode North,Nadakkave,Nadakkave,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.777888,11.26798,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.824661,11.296174,Over Speeding,1
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.897605,11.263555,Over Speeding,1
Kozhikode South,Cheruvannur,Nallalam,Fatal,1,0,0,1,1,0,0,0,1,0,75.806122,11.213539,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.785563,11.243042,Unknown,1
Kozhikode South,Cheruvannur,Nallalam,Fatal,1,0,0,2,0,0,0,0,2,0,75.806188,11.213491,Driving on Wrong Side,2
Kozhikode South,Cheruvannur,Nallalam,Fatal,1,0,0,2,0,0,0,0,2,0,75.806188,11.213491,Unknown,2
Kozhikode South,Cheruvannur,Nallalam,Fatal,1,0,0,2,0,0,0,0,2,0,75.806188,11.213491,Driving on Wrong Side,2
Kozhikode South,Cheruvannur,Nallalam,Fatal,1,0,0,2,0,0,0,0,2,0,75.806188,11.213491,Unknown,2
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Fatal,1,0,0,1,0,1,0,0,1,0,75.784886,11.255326,Unknown,2
Kozhikode North,Med. College,Mavoor,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.977659,11.271294,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.804827,11.238111,Unknown,0.5
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.804827,11.238111,Unknown,0.5
Kozhikode South,Cheruvannur,Feroke,Non Injury,0,0,0,2,0,0,0,0,2,0,75.865218,11.177804,Over Speeding,0
Kozhikode South,Cheruvannur,Feroke,Non Injury,0,0,0,2,0,0,0,0,2,0,75.865218,11.177804,Over Speeding,0
Kozhikode South,Cheruvannur,Feroke,Non Injury,0,0,0,2,0,0,0,0,2,0,75.849067,11.159356,Over Speeding,0
Kozhikode South,Cheruvannur,Feroke,Non Injury,0,0,0,2,0,0,0,0,2,0,75.849067,11.159356,No Violation,0
Kozhikode South,Cheruvannur,Feroke,Non Injury,0,0,0,2,0,0,0,0,2,0,75.865218,11.177804,Over Speeding,0
Kozhikode South,Cheruvannur,Feroke,Non Injury,0,0,0,2,0,0,0,0,2,0,75.865218,11.177804,Over Speeding,0
Kozhikode South,Cheruvannur,Feroke,Non Injury,0,0,0,2,0,0,0,0,2,0,75.849067,11.159356,Over Speeding,0
Kozhikode South,Cheruvannur,Feroke,Non Injury,0,0,0,2,0,0,0,0,2,0,75.849067,11.159356,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Fatal,1,0,0,1,0,1,0,0,1,0,75.8699848,11.304396,Unknown,2
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,3,0,0,0,0,3,0,75.8907577,11.333071,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,3,0,0,0,0,3,0,75.8907577,11.333071,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,3,0,0,0,0,3,0,75.8907577,11.333071,Unknown,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,3,0,0,0,0,3,0,75.8907577,11.333071,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,3,0,0,0,0,3,0,75.8907577,11.333071,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,3,0,0,0,0,3,0,75.8907577,11.333071,Unknown,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,3,0,0,0,0,3,0,75.8907577,11.333071,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,3,0,0,0,0,3,0,75.8907577,11.333071,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,3,0,0,0,0,3,0,75.8907577,11.333071,Unknown,0
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8933913,11.296876,Over Speeding,1
Kozhikode North,Chevayur,Chevayur,Non Injury,0,0,0,1,0,0,0,0,1,0,75.8223854,11.2689791,Over Speeding,0
Kozhikode North,Chevayur,Kunnamangalam,Fatal,1,0,0,1,0,1,0,0,1,0,75.8699848,11.304396,Unknown,2
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8832068,11.314477,Over Speeding,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8832068,11.314477,No Violation,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8832068,11.314477,Over Speeding,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8832068,11.314477,No Violation,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.877518,11.30464,Unknown,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8933913,11.296876,Over Speeding,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.877518,11.30464,Unknown,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8800248,11.307649,No Violation,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.8800248,11.307649,No Violation,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8837488,11.318626,Over Speeding,1
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.833733,11.271599,Over Speeding,0.5
Kozhikode North,Med. College,Med. College,Minor Injury,0,0,1,1,0,1,0,0,1,0,75.833733,11.271599,Over Speeding,0.5
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.881836,11.179636,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.881836,11.179636,Over Speeding,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8837488,11.318626,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.831391,11.270735,Over Speeding,1
Kozhikode North,Chevayur,Kunnamangalam,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.8770998,11.304918,Over Speeding,1
Kozhikode North,Med. College,Med. College,Grevious Injury,0,1,0,1,0,1,0,0,1,0,75.831391,11.270735,Over Speeding,1
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,2,0,0,0,0,2,0,75.8776848,11.30596,Over Speeding,0
Kozhikode North,Chevayur,Kunnamangalam,Non Injury,0,0,0,2,0,0,0,0,2,0,75.8776848,11.30596,No Violation,0
Kozhikode North,Chevayur,Kunnamangalam,Fatal,2,0,0,1,2,0,0,0,1,0,75.9066093,11.30832,Over Speeding,4
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,1,0,0,1,0,1,0,75.798159,11.238781,Unknown,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.881836,11.179636,No Violation,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.881836,11.179636,Over Speeding,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.80165,11.237315,No Violation,1
Kozhikode South,Kasaba Kozhikode,Kasaba Kozhikode,Grevious Injury,0,1,0,2,1,0,0,0,2,0,75.80165,11.237315,Unknown,1
Kozhikode South,Cheruvannur,Feroke,Grevious Injury,0,1,0,2,0,0,0,0,2,0,75.5336,11.1036,Over Speeding,1
